Brand,Range,Fast Charging L3,Mileage,Performance,Seats,Exterior color,Interior color,Charging type,Battery warranty,VIN,Year,Battery size,URL,Title,Price
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,Black,Camelia,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL5SU107382,2025,246 kWh,https://ev.com/vehicle/wwd5ck,2025CadillacEscalade IQSport 2,"$139,815"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,White,Camelia,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKLXSU107376,2025,246 kWh,https://ev.com/vehicle/xulkab,2025CadillacEscalade IQSport 2,"$139,815"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,N/A,Noir W/Santorini,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL8SU107001,2025,246 kWh,https://ev.com/vehicle/jf4z7r,2025CadillacEscalade IQSport 1,"$122,910"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,Black,Harbor Blue,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL3SU107381,2025,246 kWh,https://ev.com/vehicle/zpi0wf,2025CadillacEscalade IQSport 2,"$141,810"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,N/A,Noir W/Santorini,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL7SU107846,2025,246 kWh,https://ev.com/vehicle/vzi1ka,2025CadillacEscalade IQSport 1,"$122,285"
Cadillac,450 mi,Coming Soon,8 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEDKL0SU102904,2025,204 kWh,https://ev.com/vehicle/ihk6ff,2025CadillacEscalade IQLuxury 2,"$139,165"
Cadillac,450 mi,Coming Soon,6 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL4SU104036,2025,204 kWh,https://ev.com/vehicle/ydf2v4,2025CadillacEscalade IQSport 2,"$139,665"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL9SU104033,2025,204 kWh,https://ev.com/vehicle/avj6tl,2025CadillacEscalade IQSport 2,"$139,665"
Cadillac,450 mi,Coming Soon,6 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL7SU102331,2025,204 kWh,https://ev.com/vehicle/dl1qxd,2025CadillacEscalade IQSport 2,"$139,665"
Cadillac,450 mi,Coming Soon,7 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL0SU106480,2025,204 kWh,https://ev.com/vehicle/l4o3wv,2025CadillacEscalade IQSport 2,"$141,810"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL8SU106789,2025,204 kWh,https://ev.com/vehicle/cn6gfp,2025CadillacEscalade IQSport 2,"$140,440"
Cadillac,450 mi,Coming Soon,N/A,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL8SU101415,2025,204 kWh,https://ev.com/vehicle/nzuy90,2025CadillacEscalade IQSport 2,"$150,410"
Cadillac,450 mi,Coming Soon,7 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL6SU106726,2025,246 kWh,https://ev.com/vehicle/q4uhp1,2025CadillacEscalade IQSport 2,"$143,209"
Cadillac,450 mi,Coming Soon,7 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL0SU107015,2025,246 kWh,https://ev.com/vehicle/wvq6p1,2025CadillacEscalade IQSport 2,"$142,435"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL2SU106965,2025,246 kWh,https://ev.com/vehicle/io332r,2025CadillacEscalade IQSport 2,"$142,435"
Cadillac,450 mi,Coming Soon,4 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL6SU107018,2025,246 kWh,https://ev.com/vehicle/ne9of1,2025CadillacEscalade IQSport 2,"$140,915"
Cadillac,450 mi,Coming Soon,4 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL6SU107116,2025,246 kWh,https://ev.com/vehicle/xvrjoz,2025CadillacEscalade IQSport 2,"$139,815"
Cadillac,450 mi,Coming Soon,3 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL0SU107705,2025,246 kWh,https://ev.com/vehicle/2n4ldj,2025CadillacEscalade IQSport 1,"$124,280"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL4SU107710,2025,246 kWh,https://ev.com/vehicle/8y1c7p,2025CadillacEscalade IQSport 1,"$124,280"
Cadillac,450 mi,Coming Soon,4 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL6SU107708,2025,246 kWh,https://ev.com/vehicle/2tlnrd,2025CadillacEscalade IQSport 1,"$124,280"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL7SU107684,2025,246 kWh,https://ev.com/vehicle/oft03d,2025CadillacEscalade IQSport 1,"$121,390"
Cadillac,450 mi,Coming Soon,7 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL0SU107709,2025,246 kWh,https://ev.com/vehicle/t2ahel,2025CadillacEscalade IQSport 2,"$141,810"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL4SU107741,2025,246 kWh,https://ev.com/vehicle/8el1ct,2025CadillacEscalade IQSport 1,"$124,340"
Cadillac,450 mi,Coming Soon,15 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL8SU107743,2025,246 kWh,https://ev.com/vehicle/8sr9j2,2025CadillacEscalade IQSport 1 AWD,"$120,290"
Cadillac,450 mi,Coming Soon,4 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTECKL7SU107978,2025,246 kWh,https://ev.com/vehicle/5enpyh,2025CadillacEscalade IQLuxury 1 AWD,"$127,340"
Cadillac,450 mi,Coming Soon,4 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL2SU107964,2025,246 kWh,https://ev.com/vehicle/gvw7vw,2025CadillacEscalade IQSport 1 AWD,"$130,305"
Cadillac,450 mi,Coming Soon,3 mi,680 HP,Up to 7,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL3SU108119,2025,246 kWh,https://ev.com/vehicle/p69y0k,2025CadillacEscalade IQSport 1 AWD,"$124,380"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Summit White,Backen Black with Santorini Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTECKL0SU104212,2025,246 kWh,https://ev.com/vehicle/xiqpfu,2025CadillacEscalade IQLuxury 1,"$121,415"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Black Raven,Backen Black with Santorini Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTECKL8SU104345,2025,246 kWh,https://ev.com/vehicle/lj9n7q,2025CadillacEscalade IQLuxury 1,"$122,980"
Cadillac,450 mi,Coming Soon,377 mi,680 HP,Up to 7,Black Raven,Backen Black with Santorini Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTECKL9SU101261,2025,246 kWh,https://ev.com/vehicle/n2h1xn,2025CadillacEscalade IQLuxury 1,"$123,905"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Black Raven,Backen Black with Santorini Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTECKLXSU102063,2025,246 kWh,https://ev.com/vehicle/7mes6q,2025CadillacEscalade IQLuxury 1,"$121,415"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Black Raven,Sheer Gray with Dark Medium Cinder accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL8SU101425,2025,246 kWh,https://ev.com/vehicle/0zlng0,2025CadillacEscalade IQSport 1,"$122,135"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Flare Metallic,Camelia with Backen Black accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL5SU101162,2025,246 kWh,https://ev.com/vehicle/0m024o,2025CadillacEscalade IQSport 2,"$142,085"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Flare Metallic,Harbor Blue with Backen Black accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL4SU106711,2025,246 kWh,https://ev.com/vehicle/f5d40p,2025CadillacEscalade IQSport 2,"$140,290"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Flare Metallic,Camelia with Backen Black accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEDKL4SU106650,2025,246 kWh,https://ev.com/vehicle/gc0ok7,2025CadillacEscalade IQLuxury 2,"$139,940"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Summit White,Backen Black with Santorini Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTECKL8SU106709,2025,246 kWh,https://ev.com/vehicle/qsdhgl,2025CadillacEscalade IQLuxury 1,"$124,035"
Cadillac,450 mi,Coming Soon,5 mi,680 HP,Up to 7,Black Raven,Harbor Blue with Backen Black accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL3SU107722,2025,246 kWh,https://ev.com/vehicle/ve1h7c,2025CadillacEscalade IQSport 2 AWD,"$139,665"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,Black,Harbor Blue With Backen Black Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL8SU101964,2025,204 kWh,https://ev.com/vehicle/a40s3t,2025CadillacEscalade IQSport 2,"$142,860"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,Black,Harbor Blue With Backen Black Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL1SU101093,2025,204 kWh,https://ev.com/vehicle/zdiryk,2025CadillacEscalade IQSport 2,"$136,665"
Cadillac,450 mi,Coming Soon,2 mi,680 HP,Up to 7,White,Backen Blk With Santorini,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL9SU107329,2025,246 kWh,https://ev.com/vehicle/2zc0hu,2025CadillacEscalade IQSport 1 AWD,"$118,665"
Cadillac,450 mi,Coming Soon,20 mi,680 HP,Up to 7,White,Camelia With Backen Black Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEFKL5SU102764,2025,204 kWh,https://ev.com/vehicle/g1vx2k,2025CadillacEscalade IQSport 2,"$141,230"
Cadillac,450 mi,Coming Soon,6 mi,680 HP,Up to 7,Black,Backen Black With Santorini Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYTEEKL6SU107451,2025,246 kWh,https://ev.com/vehicle/cciakk,2025CadillacEscalade IQSport 1 AWD,"$124,130"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURK6SZ300487,2025,102 kWh,https://ev.com/vehicle/l4p9wz,2025CadillacLYRIQSport w/1SF,"$42,790"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRKXSZ302104,2025,102 kWh,https://ev.com/vehicle/7wnctu,2025CadillacLYRIQLuxury w/1SC,"$42,290"
Cadillac,314 mi,32 minutes,2 mi,340 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPVRL4RZ141803,2024,102 kWh,https://ev.com/vehicle/od88ae,2024CadillacLYRIQSport w/1SJ,"$54,890"
Cadillac,314 mi,32 minutes,2 mi,340 HP,Up to 5,White,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPWRK3RZ128263,2024,102 kWh,https://ev.com/vehicle/l0vbyz,2024CadillacLYRIQSport w/1SK,"$56,750"
Cadillac,314 mi,32 minutes,"2,040 mi",340 HP,Up to 5,Red,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPPRK4RZ139665,2024,102 kWh,https://ev.com/vehicle/j12rhz,2024CadillacLYRIQLuxury w/1SC,"$44,160"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRK2SZ300032,2025,102 kWh,https://ev.com/vehicle/ywpmgn,2025CadillacLYRIQLuxury w/1SD,"$50,370"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRLXSZ300028,2025,102 kWh,https://ev.com/vehicle/jp0x7b,2025CadillacLYRIQLuxury w/1SD,"$52,990"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRL6SZ301127,2025,102 kWh,https://ev.com/vehicle/lgs1t7,2025CadillacLYRIQLuxury w/1SD,"$50,790"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPYRL2SZ300101,2025,102 kWh,https://ev.com/vehicle/b0k9za,2025CadillacLYRIQSport w/1SF,"$56,770"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Red,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPTRL7SZ300100,2025,102 kWh,https://ev.com/vehicle/7xg7gq,2025CadillacLYRIQLuxury w/1SE,"$56,390"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL8SZ301851,2025,102 kWh,https://ev.com/vehicle/a3vijq,2025CadillacLYRIQLuxury w/1SC,"$45,790"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRL8SZ301839,2025,102 kWh,https://ev.com/vehicle/s6ynj5,2025CadillacLYRIQLuxury w/1SD,"$51,390"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Red,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPWRK5SZ301934,2025,102 kWh,https://ev.com/vehicle/oyyyql,2025CadillacLYRIQSport w/1SJ,"$49,990"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRKXSZ302569,2025,102 kWh,https://ev.com/vehicle/2p0ach,2025CadillacLYRIQLuxury w/1SC,"$42,290"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURK9SZ301830,2025,102 kWh,https://ev.com/vehicle/jtgozx,2025CadillacLYRIQSport w/1SF,"$43,390"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL9SZ302930,2025,102 kWh,https://ev.com/vehicle/mdda1p,2025CadillacLYRIQLuxury w/1SC,"$45,790"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRK4SZ303023,2025,102 kWh,https://ev.com/vehicle/pz5vyz,2025CadillacLYRIQLuxury w/1SC,"$42,890"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRKXSZ303009,2025,102 kWh,https://ev.com/vehicle/86oxwo,2025CadillacLYRIQLuxury w/1SC,"$42,290"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL0SZ303027,2025,102 kWh,https://ev.com/vehicle/m3xlwu,2025CadillacLYRIQLuxury w/1SC,"$46,390"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRK7SZ306370,2025,102 kWh,https://ev.com/vehicle/u7sgw1,2025CadillacLYRIQLuxury w/1SC,"$42,290"
Cadillac,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://ev.com/vehicle/8p6olp,2025CadillacLYRIQLuxury w/1SC,"$55,540"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Red,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRL4SZ307461,2025,102 kWh,https://ev.com/vehicle/w30jcw,2025CadillacLYRIQLuxury w/1SD,"$51,390"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Black,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRLXSZ307349,2025,102 kWh,https://ev.com/vehicle/ab749k,2025CadillacLYRIQLuxury w/1SD,"$53,870"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,White,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRL3SZ307631,2025,102 kWh,https://ev.com/vehicle/746u3x,2025CadillacLYRIQLuxury w/1SD,"$51,390"
Cadillac,314 mi,32 minutes,2 mi,515 HP,Up to 5,White,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPWRL0SZ307701,2025,102 kWh,https://ev.com/vehicle/y3z5jr,2025CadillacLYRIQSport w/1SJ,"$53,490"
Cadillac,314 mi,32 minutes,2 mi,515 HP,Up to 5,Red,Sky Gray With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPYRL4SZ307762,2025,102 kWh,https://ev.com/vehicle/dfzdqh,2025CadillacLYRIQSport,"$58,370"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Silver,Noir With Santorini Blue Accents,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURKXSZ305949,2025,102 kWh,https://ev.com/vehicle/tm0tft,2025CadillacLYRIQSport w/1SF,"$42,765"
Cadillac,314 mi,32 minutes,2 mi,365 HP,Up to 5,Silver,Noir W/Santorini,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL0SZ312911,2025,102 kWh,https://ev.com/vehicle/bm8m4l,2025CadillacLYRIQLuxury w/1SC,"$45,265"
Cadillac,314 mi,32 minutes,7 mi,340 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRK5RZ138987,2024,102 kWh,https://ev.com/vehicle/dfue4n,2024CadillacLYRIQLuxury w/1SD,"$49,290"
Cadillac,314 mi,32 minutes,5 mi,340 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRKXRZ140654,2024,102 kWh,https://ev.com/vehicle/u0h25n,2024CadillacLYRIQLuxury w/1SD,"$45,170"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRKXSZ301230,2025,102 kWh,https://ev.com/vehicle/1slk5x,2025CadillacLYRIQLuxury w/1SC,"$43,490"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRKXSZ301535,2025,102 kWh,https://ev.com/vehicle/c9fzz6,2025CadillacLYRIQLuxury w/1SC,"$41,665"
Cadillac,314 mi,32 minutes,8 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURK3SZ300222,2025,102 kWh,https://ev.com/vehicle/ksou0g,2025CadillacLYRIQSport w/1SJ,"$42,790"
Cadillac,314 mi,32 minutes,9 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRK7SZ301864,2025,102 kWh,https://ev.com/vehicle/l54ag7,2025CadillacLYRIQLuxury w/1SC,"$43,490"
Cadillac,314 mi,32 minutes,9 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL8SZ302286,2025,102 kWh,https://ev.com/vehicle/uociis,2025CadillacLYRIQLuxury w/1SC,"$45,790"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURKXSZ306082,2025,102 kWh,https://ev.com/vehicle/dn9gln,2025CadillacLYRIQSport w/1SF,"$42,165"
Cadillac,314 mi,32 minutes,5 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRK7SZ306241,2025,102 kWh,https://ev.com/vehicle/gl4eum,2025CadillacLYRIQLuxury w/1SC,"$42,890"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURKXSZ306227,2025,102 kWh,https://ev.com/vehicle/l2ktj6,2025CadillacLYRIQSport w/1SF,"$42,790"
Cadillac,314 mi,32 minutes,7 mi,515 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPRRL8SZ306510,2025,102 kWh,https://ev.com/vehicle/ri3def,2025CadillacLYRIQLuxury w/1SD,"$50,790"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL8SZ306936,2025,102 kWh,https://ev.com/vehicle/sbzp7q,2025CadillacLYRIQLuxury w/1SC,"$45,790"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL3SZ306871,2025,102 kWh,https://ev.com/vehicle/pdfkfq,2025CadillacLYRIQSport w/1SF,"$46,290"
Cadillac,314 mi,32 minutes,9 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRL6SZ307132,2025,102 kWh,https://ev.com/vehicle/ik82xf,2025CadillacLYRIQLuxury w/1SC,"$45,790"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRLXSZ307215,2025,102 kWh,https://ev.com/vehicle/ofsqn6,2025CadillacLYRIQLuxury w/1SC,"$45,790"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL7SZ307084,2025,102 kWh,https://ev.com/vehicle/8t0usa,2025CadillacLYRIQSport w/1SF,"$45,665"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL0SZ308058,2025,102 kWh,https://ev.com/vehicle/p3frhj,2025CadillacLYRIQSport w/1SF,"$47,490"
Cadillac,314 mi,32 minutes,9 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL3SZ308118,2025,102 kWh,https://ev.com/vehicle/zxgt34,2025CadillacLYRIQSport w/1SF,"$47,490"
Cadillac,314 mi,32 minutes,9 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL5SZ308038,2025,102 kWh,https://ev.com/vehicle/bkgzlz,2025CadillacLYRIQSport w/1SF,"$46,290"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRK1SZ308258,2025,102 kWh,https://ev.com/vehicle/03n3sl,2025CadillacLYRIQLuxury w/1SC,"$42,290"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRKXSZ308422,2025,102 kWh,https://ev.com/vehicle/yclldc,2025CadillacLYRIQLuxury w/1SC,"$41,665"
Cadillac,314 mi,32 minutes,8 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURK9SZ308437,2025,102 kWh,https://ev.com/vehicle/8vrotd,2025CadillacLYRIQSport w/1SF,"$43,390"
Cadillac,314 mi,32 minutes,5 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURKXSZ308396,2025,102 kWh,https://ev.com/vehicle/t8gzal,2025CadillacLYRIQSport w/1SF,"$42,790"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL4SZ308399,2025,102 kWh,https://ev.com/vehicle/9k8vsa,2025CadillacLYRIQSport w/1SF,"$45,665"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURLXSZ306110,2025,102 kWh,https://ev.com/vehicle/33xgvr,2025CadillacLYRIQSport w/1SF,"$46,890"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL6SZ308386,2025,102 kWh,https://ev.com/vehicle/sse6s5,2025CadillacLYRIQSport w/1SF,"$46,290"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPNRK4SZ308562,2025,102 kWh,https://ev.com/vehicle/hafr8d,2025CadillacLYRIQLuxury w/1SC,"$42,890"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURK2SZ308523,2025,102 kWh,https://ev.com/vehicle/hq88ex,2025CadillacLYRIQSport w/1SF,"$42,165"
Cadillac,314 mi,32 minutes,7 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURL9SZ308463,2025,102 kWh,https://ev.com/vehicle/690jzi,2025CadillacLYRIQSport w/1SF,"$45,665"
Cadillac,314 mi,32 minutes,9 mi,365 HP,Up to 5,N/A,N/A,SAE CCS DC fast charge connector,96 month/100000 miles,1GYKPURK3SZ308689,2025,102 kWh,https://ev.com/vehicle/bdrvl4,2025CadillacLYRIQSport w/1SF,"$42,790"
